event_id,customer_id,session_id,event_type,event_timestamp,page_url,product_id,category_id,referrer_source,device_type,user_agent,ip_address
evt_004724,cust_37067,sess_0e42d863,remove_from_cart,2025-09-10 13:16:53,explore/explore,,,google,tablet,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/3.0),31.234.113.134
evt_004725,cust_12848,sess_69b161a8,remove_from_cart,2025-09-11 07:36:36,wp-content,prod_9552,cat_books,twitter,mobile,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; mr-IN) AppleWebKit/531.12.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6531.12.3",188.210.231.132
evt_004726,cust_25287,sess_118229e2,purchase,2025-08-19 15:53:54,categories/app,,,twitter,desktop,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; hy-AM) AppleWebKit/532.7.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6532.7.6",139.219.184.128
evt_004727,cust_12579,sess_03b3b3ec,add_to_cart,2025-08-18 22:50:20,tags/tags,prod_8189,cat_books,google,mobile,Opera/8.80.(Windows CE; ak-GH) Presto/2.9.190 Version/11.00,159.224.113.140
evt_004728,cust_27426,sess_6583f234,product_view,2025-09-03 12:39:20,list/search,prod_1278,cat_home,twitter,tablet,"Mozilla/5.0 (iPhone; CPU iPhone OS 1_1_5 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/14.3q3931.0 Mobile/53W802 Safari/535.1",101.158.217.80
evt_004729,cust_75639,sess_fc840c8b,page_view,2025-09-04 16:45:15,list/main,prod_9372,cat_electronics,facebook,tablet,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4 rv:2.0; the-NP) AppleWebKit/534.3.3 (KHTML, like Gecko) Version/4.0.3 Safari/534.3.3",143.7.204.53
evt_004730,cust_94874,sess_6b84390e,add_to_cart,2025-08-27 08:31:14,search/category,,,instagram,mobile,"Mozilla/5.0 (iPad; CPU iPad OS 17_4 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/28.0.815.0 Mobile/85J598 Safari/536.0",24.214.187.243
evt_004731,cust_40151,sess_4ecbf282,add_to_cart,2025-09-08 14:52:18,wp-content/tags/wp-content,,,facebook,desktop,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_6; rv:1.9.4.20) Gecko/3188-11-04 19:51:57.015152 Firefox/3.8,103.53.224.51
evt_004732,cust_22348,sess_87efa11c,page_view,2025-08-17 22:46:36,category/wp-content,prod_3154,cat_electronics,direct,mobile,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/49.0.807.0 Safari/531.1",134.251.55.175
evt_004733,cust_63717,sess_025bfdb2,add_to_cart,2025-09-13 13:15:56,explore/wp-content/blog,,,google,desktop,"Mozilla/5.0 (Windows NT 11.0) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/47.0.811.0 Safari/531.1",93.87.172.24
evt_004734,cust_50933,sess_9b40d83f,remove_from_cart,2025-09-11 03:23:15,app/wp-content/main,prod_6443,cat_electronics,email,mobile,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.1),122.8.2.39
evt_004735,cust_83636,sess_5bf3edd1,checkout_start,2025-09-03 10:53:29,app,,,email,desktop,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_5; rv:1.9.6.20) Gecko/7151-10-20 12:08:01.645905 Firefox/3.8,222.3.190.165
evt_004736,cust_65824,sess_f74fe614,add_to_cart,2025-09-14 02:29:46,tag/list,prod_6941,cat_clothing,facebook,mobile,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_8) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/41.0.802.0 Safari/536.2",101.214.2.98
evt_004737,cust_25906,sess_8d2422f6,search,2025-09-12 05:35:07,list,prod_1907,cat_beauty,facebook,mobile,Mozilla/5.0 (Windows 98; hne-IN; rv:1.9.2.20) Gecko/6892-03-06 07:04:33.274139 Firefox/3.6.20,219.237.173.255
evt_004738,cust_88355,sess_90851a30,product_view,2025-09-12 15:20:49,list/explore/main,,,instagram,tablet,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.1),201.115.96.132
evt_004739,cust_43245,sess_7f0fdac8,search,2025-09-03 22:35:39,category/posts,prod_3282,cat_electronics,google,mobile,"Mozilla/5.0 (Linux; Android 4.4.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/39.0.852.0 Safari/536.0",152.137.199.231
evt_004740,cust_76896,sess_98823432,product_view,2025-08-28 11:19:02,category,prod_6829,cat_clothing,google,tablet,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/535.5.1 (KHTML, like Gecko) Version/5.0.5 Safari/535.5.1",11.85.0.83
evt_004741,cust_24483,sess_214baf8c,remove_from_cart,2025-08-26 19:49:36,blog/categories/main,prod_8310,cat_home,twitter,mobile,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/4121-07-30 01:42:13.668831 Firefox/3.6.18,21.118.26.224
evt_004742,cust_99537,sess_00feadbc,product_view,2025-08-25 06:55:27,wp-content,,,direct,desktop,Opera/9.53.(X11; Linux x86_64; ff-SN) Presto/2.9.190 Version/11.00,190.172.42.50
evt_004743,cust_13323,sess_226d3ecb,page_view,2025-08-31 17:21:13,list/explore/blog,prod_2920,cat_sports,instagram,tablet,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_3 rv:4.0; fo-FO) AppleWebKit/531.36.2 (KHTML, like Gecko) Version/4.0.4 Safari/531.36.2",211.86.97.72
evt_004744,cust_84175,sess_b12c10db,add_to_cart,2025-09-14 16:54:18,blog/main,prod_7799,cat_beauty,facebook,tablet,Opera/8.43.(Windows NT 5.2; mag-IN) Presto/2.9.174 Version/10.00,165.186.185.222
evt_004745,cust_96981,sess_40d45b45,page_view,2025-08-30 06:03:29,tags/list/wp-content,,,twitter,tablet,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/4195-07-30 21:26:02.500458 Firefox/3.8,68.223.81.196
evt_004746,cust_35823,sess_86036d37,purchase,2025-08-26 06:57:25,explore/explore,prod_5328,cat_clothing,email,mobile,Opera/8.51.(Windows 95; st-ZA) Presto/2.9.186 Version/10.00,211.150.242.199
evt_004747,cust_86941,sess_8d9204ab,search,2025-09-16 13:47:36,posts/wp-content/search,prod_7475,cat_sports,email,mobile,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; lt-LT) AppleWebKit/533.35.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6533.35.3",44.238.5.222
evt_004748,cust_19477,sess_041c752a,search,2025-08-31 03:22:20,wp-content/search/main,,,facebook,mobile,Opera/8.94.(X11; Linux x86_64; gd-GB) Presto/2.9.174 Version/10.00,116.125.125.131
evt_004749,cust_72421,sess_c827809d,page_view,2025-08-21 21:13:36,main/tags/main,prod_1182,cat_clothing,twitter,tablet,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/533.21.2 (KHTML, like Gecko) Version/4.0 Safari/533.21.2",6.130.42.183
evt_004750,cust_18498,sess_1dab01a9,search,2025-08-30 03:21:11,main,prod_6437,cat_home,google,tablet,Opera/8.56.(Windows NT 6.0; sd-IN) Presto/2.9.179 Version/10.00,204.54.25.150
evt_004751,cust_75550,sess_f49a9319,remove_from_cart,2025-09-07 03:11:29,blog/tags,,,twitter,desktop,Opera/8.72.(X11; Linux i686; ak-GH) Presto/2.9.187 Version/10.00,92.244.41.9
evt_004752,cust_69989,sess_9918cbc6,product_view,2025-09-07 05:29:54,main/wp-content/category,prod_3952,cat_clothing,twitter,tablet,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; tk-TM) AppleWebKit/533.9.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6533.9.7",51.73.0.101
evt_004753,cust_95029,sess_f969eadc,add_to_cart,2025-09-09 13:18:05,blog/categories/blog,prod_1036,cat_beauty,facebook,tablet,Opera/8.96.(X11; Linux x86_64; hr-HR) Presto/2.9.184 Version/12.00,150.25.109.123
evt_004754,cust_22732,sess_de77a833,product_view,2025-09-03 07:41:17,wp-content/main,prod_6094,cat_home,facebook,desktop,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_7 rv:5.0; az-AZ) AppleWebKit/532.12.7 (KHTML, like Gecko) Version/5.0.1 Safari/532.12.7",200.224.224.92
evt_004755,cust_97579,sess_9ca743bf,remove_from_cart,2025-09-05 22:42:49,blog/main/app,,,instagram,desktop,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.11.3 (KHTML, like Gecko) Version/4.0 Safari/531.11.3",185.123.139.31
evt_004756,cust_73092,sess_f1bd8bcd,search,2025-09-03 00:53:23,tag/main,,,twitter,mobile,Opera/8.33.(Windows NT 6.0; wae-CH) Presto/2.9.175 Version/11.00,103.31.61.58
evt_004757,cust_13723,sess_55fc23e9,remove_from_cart,2025-09-04 22:07:27,main/tags/wp-content,,,google,desktop,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_9) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/21.0.853.0 Safari/531.1",2.46.86.78
evt_004758,cust_34895,sess_973f50be,search,2025-09-13 02:47:24,search,prod_8071,cat_books,twitter,desktop,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/3.1),204.73.76.213
evt_004759,cust_50812,sess_b63b1470,product_view,2025-08-27 05:26:39,posts/blog/wp-content,prod_3979,cat_sports,facebook,desktop,Opera/9.20.(X11; Linux x86_64; an-ES) Presto/2.9.189 Version/11.00,40.178.33.241
evt_004760,cust_60871,sess_6e391952,search,2025-08-18 10:54:15,main,prod_2232,cat_home,facebook,desktop,Opera/9.71.(Windows NT 4.0; ru-RU) Presto/2.9.164 Version/10.00,217.90.12.85
evt_004761,cust_19339,sess_72f66df4,product_view,2025-08-18 14:00:57,explore,prod_6035,cat_home,instagram,tablet,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.1),52.28.83.107
evt_004762,cust_95262,sess_abb8f758,purchase,2025-09-15 07:24:04,explore/categories/search,prod_8683,cat_books,google,desktop,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_6) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/24.0.876.0 Safari/535.0",33.241.12.176
evt_004763,cust_22322,sess_51566eae,checkout_start,2025-08-21 10:09:44,main,prod_6019,cat_electronics,facebook,desktop,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/533.34.5 (KHTML, like Gecko) Version/5.0 Safari/533.34.5",15.43.2.98
evt_004764,cust_35201,sess_9b0898e6,add_to_cart,2025-08-30 07:11:52,main/app,prod_2180,cat_clothing,email,desktop,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/9444-04-06 16:44:44.714020 Firefox/3.6.14,209.119.164.155
evt_004765,cust_12620,sess_f024df61,remove_from_cart,2025-08-25 17:05:46,categories/explore/tags,,,email,desktop,Mozilla/5.0 (Android 7.1.2; Mobile; rv:44.0) Gecko/44.0 Firefox/44.0,192.54.180.131
evt_004766,cust_20657,sess_dd383c66,add_to_cart,2025-08-18 16:36:43,list/app,prod_2445,cat_beauty,google,tablet,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/5851-05-12 04:20:31.610779 Firefox/3.6.19,171.88.176.244
evt_004767,cust_31106,sess_193631d7,purchase,2025-09-13 00:00:18,list/categories,prod_3244,cat_home,twitter,mobile,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_0 rv:4.0; ti-ER) AppleWebKit/535.15.6 (KHTML, like Gecko) Version/4.0.4 Safari/535.15.6",62.139.122.227
evt_004768,cust_54969,sess_c4da8942,checkout_start,2025-09-03 15:38:22,blog/main,prod_9409,cat_books,instagram,tablet,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; pl-PL) AppleWebKit/532.18.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6532.18.3",186.240.72.59
evt_004769,cust_16959,sess_abb0583c,add_to_cart,2025-09-02 01:22:24,wp-content,,,direct,desktop,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/5.0),43.41.191.60
evt_004770,cust_41811,sess_2dbf9dc5,add_to_cart,2025-09-07 16:48:02,explore/wp-content/category,prod_2653,cat_electronics,facebook,desktop,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_8; rv:1.9.2.20) Gecko/3506-05-30 03:43:43.434380 Firefox/3.8,101.35.233.10
evt_004771,cust_87031,sess_2c76869e,search,2025-09-14 17:22:15,posts,prod_8001,cat_electronics,facebook,mobile,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/3.1),178.193.180.52
evt_004772,cust_48618,sess_b4cca81e,add_to_cart,2025-09-06 19:46:48,blog/category,prod_1699,cat_electronics,twitter,tablet,Opera/9.77.(Windows CE; nhn-MX) Presto/2.9.171 Version/11.00,214.121.226.94
evt_004773,cust_84318,sess_fb74b092,page_view,2025-08-24 18:41:51,app,,,facebook,mobile,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; pl-PL) AppleWebKit/531.10.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6531.10.2",117.208.136.16
evt_004774,cust_29262,sess_656639fa,product_view,2025-08-20 12:14:21,list/list,prod_8415,cat_electronics,email,tablet,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/4.0),61.239.26.102
evt_004775,cust_89378,sess_74e8742b,checkout_start,2025-09-07 02:09:28,posts/main,prod_8302,cat_electronics,direct,desktop,Opera/9.33.(X11; Linux i686; am-ET) Presto/2.9.180 Version/10.00,118.12.16.88
evt_004776,cust_79688,sess_d410b787,search,2025-08-20 12:51:13,posts/list,prod_2432,cat_sports,google,mobile,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/4802-03-04 08:52:45.156982 Firefox/3.8,114.92.144.183
evt_004777,cust_80493,sess_17c4d025,search,2025-09-14 16:41:29,app/main,,,email,mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/14.0.819.0 Mobile/39E303 Safari/535.0",184.65.213.145
evt_004778,cust_69751,sess_e2e275f2,checkout_start,2025-08-19 17:15:21,search/explore/explore,prod_4984,cat_beauty,direct,tablet,Opera/8.23.(X11; Linux x86_64; wa-BE) Presto/2.9.167 Version/10.00,93.168.110.138
evt_004779,cust_32213,sess_63f8f065,remove_from_cart,2025-09-03 12:05:14,app/category,,,facebook,tablet,Mozilla/5.0 (Android 4.0.4; Mobile; rv:32.0) Gecko/32.0 Firefox/32.0,203.179.170.83
evt_004780,cust_54904,sess_ce5b21e1,page_view,2025-09-11 03:06:47,search/tag/category,prod_5965,cat_home,facebook,desktop,Opera/9.66.(Windows 98; mni-IN) Presto/2.9.182 Version/10.00,51.234.136.120
evt_004781,cust_33674,sess_b9fb6d18,product_view,2025-09-02 14:47:54,categories,prod_9660,cat_clothing,google,mobile,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_0; rv:1.9.6.20) Gecko/3796-06-27 17:57:07.143013 Firefox/3.6.14,37.122.111.174
evt_004782,cust_79625,sess_52ffe9f0,product_view,2025-09-06 04:37:06,tags/categories/categories,,,twitter,desktop,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/13.2q1880.0 Mobile/20N525 Safari/536.0",211.145.51.163
evt_004783,cust_79679,sess_f3a746bd,checkout_start,2025-09-07 20:46:20,tag,,,facebook,desktop,Opera/8.36.(Windows NT 5.0; fr-CA) Presto/2.9.186 Version/10.00,38.185.109.101
evt_004784,cust_63301,sess_e41755fa,page_view,2025-08-18 12:13:48,explore,prod_1152,cat_clothing,instagram,tablet,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/3.0),128.15.245.118
evt_004785,cust_65545,sess_506fbe08,product_view,2025-08-26 19:54:47,app/blog,prod_9445,cat_sports,facebook,desktop,Opera/9.20.(X11; Linux i686; shs-CA) Presto/2.9.171 Version/11.00,154.9.228.204
evt_004786,cust_57750,sess_55d45857,purchase,2025-09-06 07:35:42,tags/tag,,,direct,mobile,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_6 rv:3.0; mi-NZ) AppleWebKit/531.13.3 (KHTML, like Gecko) Version/5.0 Safari/531.13.3",220.200.205.70
evt_004787,cust_21969,sess_42f5fd4a,page_view,2025-08-23 06:03:01,explore/search,,,email,desktop,Opera/9.87.(X11; Linux i686; dv-MV) Presto/2.9.163 Version/11.00,8.60.16.127
evt_004788,cust_30143,sess_4e1cbede,remove_from_cart,2025-08-20 08:09:47,app/category,prod_5280,cat_electronics,facebook,desktop,Opera/8.49.(Windows NT 5.0; mi-NZ) Presto/2.9.160 Version/11.00,178.133.86.16
evt_004789,cust_96137,sess_7c47e1dc,purchase,2025-09-03 11:57:36,app,prod_2235,cat_beauty,facebook,desktop,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_4 rv:6.0; ms-MY) AppleWebKit/532.3.1 (KHTML, like Gecko) Version/4.0.3 Safari/532.3.1",53.208.55.241
evt_004790,cust_55112,sess_60973f11,remove_from_cart,2025-09-05 17:02:39,tag/list,prod_1172,cat_beauty,facebook,desktop,"Mozilla/5.0 (Linux; Android 11) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/28.0.834.0 Safari/531.1",150.87.145.29
evt_004791,cust_89675,sess_38bae339,search,2025-08-18 04:23:43,category/explore/categories,prod_9471,cat_beauty,facebook,mobile,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.1),4.67.192.106
evt_004792,cust_44943,sess_bf73c503,purchase,2025-09-15 14:30:01,category/app,prod_4756,cat_sports,email,tablet,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/59.0.841.0 Safari/534.2",103.35.231.171
evt_004793,cust_48114,sess_de821d7e,purchase,2025-09-11 23:17:57,main/wp-content/posts,,,instagram,tablet,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_6) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/50.0.807.0 Safari/531.1",120.123.239.108
evt_004794,cust_52017,sess_646a24af,checkout_start,2025-08-24 15:02:03,tag/category/tags,prod_4803,cat_electronics,google,tablet,Mozilla/5.0 (Android 4.1; Mobile; rv:45.0) Gecko/45.0 Firefox/45.0,97.112.198.251
evt_004795,cust_56315,sess_d4648ead,purchase,2025-09-04 21:56:22,explore,,,google,tablet,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ce-RU) AppleWebKit/531.15.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6531.15.1",96.139.107.94
evt_004796,cust_85032,sess_f20ab6c4,checkout_start,2025-09-05 10:04:52,list/posts,,,google,mobile,Opera/9.81.(X11; Linux x86_64; ff-SN) Presto/2.9.171 Version/10.00,191.152.44.121
evt_004797,cust_79410,sess_f611063e,search,2025-08-23 10:51:13,categories/app,,,instagram,desktop,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_6) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/59.0.827.0 Safari/536.0",216.121.1.78
evt_004798,cust_32385,sess_7d861bb1,page_view,2025-08-27 17:39:25,category,prod_4245,cat_sports,direct,desktop,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/14.0.857.0 Safari/534.0",93.225.131.117
evt_004799,cust_90340,sess_69ebe1d8,page_view,2025-09-14 16:34:47,tags/app/tags,prod_4611,cat_sports,email,tablet,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/42.0.832.0 Safari/535.1",65.4.65.243
evt_004800,cust_71649,sess_51d60763,purchase,2025-08-21 13:02:27,category/categories,prod_7359,cat_beauty,direct,mobile,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_9) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/14.0.898.0 Safari/532.0",90.244.60.169
evt_004801,cust_37652,sess_d04f069b,product_view,2025-08-26 09:18:19,posts,prod_5027,cat_beauty,email,tablet,"Mozilla/5.0 (iPad; CPU iPad OS 17_2_1 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/56.0.846.0 Mobile/52A792 Safari/534.0",118.16.28.59
evt_004802,cust_30467,sess_1dea63d0,add_to_cart,2025-09-12 14:52:51,main,prod_7435,cat_beauty,direct,desktop,Opera/9.63.(X11; Linux i686; se-NO) Presto/2.9.189 Version/11.00,58.15.193.60
evt_004803,cust_24266,sess_d2243e51,checkout_start,2025-09-09 06:44:24,category/main/main,prod_3589,cat_books,direct,tablet,Opera/8.51.(Windows 98; Win 9x 4.90; is-IS) Presto/2.9.189 Version/10.00,49.105.78.155
evt_004804,cust_72112,sess_8763aa6a,add_to_cart,2025-09-07 10:13:47,categories,,,twitter,tablet,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/3.0),20.26.49.112
evt_004805,cust_64875,sess_db9f39c4,add_to_cart,2025-08-23 04:58:14,blog/app,,,instagram,mobile,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_2; rv:1.9.6.20) Gecko/8035-07-15 20:33:31.086060 Firefox/3.8,155.220.197.5
evt_004806,cust_55060,sess_5c326452,page_view,2025-09-13 00:18:46,search/posts,prod_9383,cat_home,twitter,tablet,Opera/9.86.(Windows NT 6.2; the-NP) Presto/2.9.187 Version/10.00,58.50.252.149
evt_004807,cust_22531,sess_c24d2428,remove_from_cart,2025-08-20 15:08:48,posts,prod_6994,cat_clothing,instagram,tablet,"Mozilla/5.0 (Linux; Android 4.4) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/48.0.885.0 Safari/536.1",83.37.1.43
evt_004808,cust_83996,sess_75d0f693,product_view,2025-08-19 09:40:31,tags/posts,prod_9764,cat_home,instagram,tablet,Mozilla/5.0 (Android 4.0.3; Mobile; rv:35.0) Gecko/35.0 Firefox/35.0,8.101.211.75
evt_004809,cust_16234,sess_762ed1c1,remove_from_cart,2025-08-30 03:28:43,main/category/category,prod_7002,cat_electronics,twitter,mobile,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_7 rv:6.0; ber-MA) AppleWebKit/532.10.4 (KHTML, like Gecko) Version/4.1 Safari/532.10.4",147.123.28.208
evt_004810,cust_67315,sess_a94efacc,checkout_start,2025-08-18 04:41:21,tag/search/categories,prod_2585,cat_sports,google,tablet,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/4.0),141.1.129.21
evt_004811,cust_37508,sess_91652dc1,remove_from_cart,2025-09-09 21:22:43,list/explore/explore,,,facebook,mobile,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/50.0.806.0 Safari/534.1",44.71.151.162
evt_004812,cust_38009,sess_5a0c854c,purchase,2025-08-27 13:23:33,posts,prod_6508,cat_books,direct,mobile,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0),137.142.192.101
evt_004813,cust_33837,sess_50f088dd,product_view,2025-09-16 14:15:24,explore/posts/search,,,instagram,mobile,Opera/9.19.(Windows NT 5.1; id-ID) Presto/2.9.189 Version/10.00,107.211.134.122
evt_004814,cust_58951,sess_d080e21b,checkout_start,2025-08-21 09:09:43,list/explore,prod_4207,cat_clothing,direct,desktop,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/4.1),72.252.111.120
evt_004815,cust_60882,sess_04aef8a6,purchase,2025-09-01 08:06:32,category/main,prod_1125,cat_home,email,desktop,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.0),53.127.50.3
evt_004816,cust_88521,sess_12496c4a,search,2025-08-18 18:47:18,wp-content/explore/search,prod_4378,cat_books,email,mobile,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/30.0.841.0 Mobile/89B385 Safari/535.1",44.24.217.51
evt_004817,cust_75788,sess_d28e63be,search,2025-08-23 22:29:42,category/categories/wp-content,prod_1494,cat_books,instagram,tablet,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/3.1),95.27.112.175
evt_004818,cust_19465,sess_9bfda917,add_to_cart,2025-09-13 20:13:13,app,prod_1739,cat_clothing,facebook,desktop,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; fr-LU) AppleWebKit/533.30.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6533.30.3",118.124.53.200
evt_004819,cust_21349,sess_9232a981,page_view,2025-09-14 21:57:42,posts,,,email,tablet,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; pl-PL) AppleWebKit/533.20.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6533.20.7",187.196.153.94
evt_004820,cust_81045,sess_181266ca,product_view,2025-09-16 03:32:02,list,,,direct,tablet,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/19.0.835.0 Safari/535.1",176.59.18.70
evt_004821,cust_43816,sess_7aff7fc7,page_view,2025-09-06 09:20:28,posts/explore/app,prod_2267,cat_beauty,google,tablet,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; gd-GB) AppleWebKit/533.40.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6533.40.2",74.72.108.125
